_id,全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
263,172014,AA0000001026,石川県金沢市,紫錦台中学校,シキンダイチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市飛梅町3-30,石川県,金沢市,飛梅町,3-30,"",36.5580619,136.6688572,"","",076-262-7268,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720008,"","",""
264,172014,AA0000001027,石川県金沢市,兼六中学校,ケンロクチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市田井町12-12,石川県,金沢市,田井町,12-12,"",36.5596451,136.6802676,"","",076-263-2458,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720001,"","",""
265,172014,AA0000001028,石川県金沢市,長町中学校芳斎分校,ナガマチチュウガッコウホウサイブンコウ,"","",1504,"","",172014,"",石川県金沢市小将町1-15,石川県,金沢市,小将町,1-15,"",36.5643751,136.664685,"","",076-262-6272,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720010,"","",""
266,172014,AA0000001029,石川県金沢市,高岡中学校,タカオカチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市新神田1-10-1,石川県,金沢市,新神田,1-10-1,"",36.5654605,136.6362173,"","",076-291-3177,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720011,"","",""
267,172014,AA0000001030,石川県金沢市,鳴和中学校,ナルワチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市鳴和2-10-60,石川県,金沢市,鳴和,2-10-60,"",36.586661,136.6713893,"","",076-252-5228,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720012,"","",""
268,172014,AA0000001031,石川県金沢市,長田中学校,ナガタチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市二宮町1-1,石川県,金沢市,二宮町,1-1,"",36.5851467,136.6291282,"","",076-231-0035,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720003,"","",""
269,172014,AA0000001032,石川県金沢市,浅野川中学校,アサノガワチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市諸江下丁388,石川県,金沢市,諸江下丁,388,"",36.6026278,136.649032,"","",076-237-7352,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720013,"","",""
270,172014,AA0000001033,石川県金沢市,金石中学校,カナイワチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市金石東1-13-1,石川県,金沢市,金石東,1-13-1,"",36.6001858,136.5970805,"","",076-267-2245,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720014,"","",""
271,172014,AA0000001034,石川県金沢市,芝原中学校,シバハラチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市湯涌荒屋町23,石川県,金沢市,湯涌荒屋町,23,"",36.4918089,136.7532961,"","",076-235-1009,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720015,"","",""
272,172014,AA0000001035,石川県金沢市,西南部中学校,セイナンブチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市新保本1-149,石川県,金沢市,新保本,1-149,"",36.5526977,136.606179,"","",076-249-2317,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720016,"","",""
273,172014,AA0000001036,石川県金沢市,内川中学校,ウチカワチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市別所町ヰ18,石川県,金沢市,別所町ヰ,18,"",36.504328,136.675925,"","",076-241-4039,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720017,"","",""
274,172014,AA0000001037,石川県金沢市,犀生中学校,サイセイチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市末町10-4,石川県,金沢市,末町,10-4,"",36.514679,136.699486,"","",076-229-3347,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720018,"","",""
275,172014,AA0000001038,石川県金沢市,医王山中学校,イオウゼンチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市二俣町さ21,石川県,金沢市,二俣町さ,21,"",36.555936,136.759854,"","",076-236-1013,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1710044,"","",""
276,172014,AA0000001039,石川県金沢市,森本中学校,モリモトチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市弥勒町ヨ22,石川県,金沢市,弥勒町ヨ,22,"",36.6158325,136.691603,"","",076-258-0059,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720002,"","",""
277,172014,AA0000001040,石川県金沢市,額中学校,ヌカチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市額乙丸町イ7,石川県,金沢市,乙丸町イ,7,"",36.5113527,136.6233199,"","",076-298-3520,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720020,"","",""
278,172014,AA0000001041,石川県金沢市,高尾台中学校,タカオダイチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市高尾台1-128,石川県,金沢市,高尾台,1-128,"",36.5229183,136.6342606,"","",076-298-6931,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720021,"","",""
279,172014,AA0000001042,石川県金沢市,緑中学校,ミドリチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市みどり2-3,石川県,金沢市,みどり,2-3,"",36.5703814,136.5841196,"","",076-240-2151,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720022,"","",""
280,172014,AA0000001043,石川県金沢市,港中学校,ミナトチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市近岡町217,石川県,金沢市,近岡町,217,"",36.6098212,136.6280831,"","",076-238-5663,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720023,"","",""
281,172014,AA0000001044,石川県金沢市,北鳴中学校,ホクメイチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市小坂町北95,石川県,金沢市,小坂町北,95,"",36.5952544,136.6762218,"","",076-251-7540,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720005,"","",""
282,172014,AA0000001045,石川県金沢市,大徳中学校,ダイトクチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市観音堂町ト35,石川県,金沢市,観音堂町ト,35,"",36.5904068,136.60738,"","",076-267-5027,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720024,"","",""
283,172014,AA0000001046,石川県金沢市,清泉中学校,セイセンチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市泉本町3-3,石川県,金沢市,泉本町,3-3,"",36.5479015,136.6362404,"","",076-226-0881,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720025,"","",""
284,172014,AA0000030668,石川県金沢市,長町中学校,ナガマチチュウガッコウ,"","",1504,"","",172014,"",石川県金沢市長町1-10-35,石川県,金沢市,長町,1-10-35,"",36.5670356,136.6507388,"","",076-262-6272,"","","","",-,"",金沢市,"","","","","","","","","","","","","","","","","","","","","","",https://www14.schoolweb.ne.jp/swas/index.php?id=1720009,"","",""
285,172014,AA0000000001,石川県金沢市,あかしあ台公園,アカシアダイコウエン,"","",1003,"","",172014,"",石川県金沢市粟崎町4-10-40,石川県,金沢市,粟崎町,4-10-40,"",36.632565,136.623341,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/04911/98c4f43f66ebe3063ee0c175bdcd5fba.JPG,CC BY,""
286,172014,AA0000000002,石川県金沢市,あかしあ台緑地,アカシアダイリョクチ,"","",1003,"","",172014,"",石川県金沢市粟崎町4-4-1,石川県,金沢市,粟崎町,4-4-1,"",36.632602,136.625201,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
287,172014,AA0000000003,石川県金沢市,赤土町小公園,アカツチマチショウコウエン,"","",1003,"","",172014,"",石川県金沢市赤土町ワ104-4,石川県,金沢市,赤土町ワ,104-4,"",36.590111,136.581752,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/18708/7648e9832da361ceb0d4aaba437a9a9a.JPG,CC BY,""
288,172014,AA0000000004,石川県金沢市,あけぼの児童公園,アケボノジドウコウエン,"","",1003,"","",172014,"",石川県金沢市金石東1-61-2,石川県,金沢市,金石東,1-61-2,"",36.6017,136.598764,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/75589/f82f807f62fd25f75828e97851d06d9f.JPG,CC BY,""
289,172014,AA0000000005,石川県金沢市,あけぼの第１緑地,アケボノダイ１リョクチ,"","",1003,"","",172014,"",石川県金沢市金石東3-44,石川県,金沢市,金石東,3-44,"",36.601833,136.596341,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/90788/f91de61c8bce84325c0680fdae6d8671.JPG,CC BY,""
290,172014,AA0000000006,石川県金沢市,浅野川すずかけ公園,アサノガワスズカケコウエン,"","",1003,"","",172014,"",石川県金沢市もりの里2-1000,石川県,金沢市,もりの里,2-1000,"",36.55558,136.684946,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/00143/b049fc468c98194f052ff3ab1cadd9a9.JPG,CC BY,""
291,172014,AA0000000007,石川県金沢市,浅野本町第１児童公園,アサノホンマチダイ１ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市浅野本町137,石川県,金沢市,浅野本町,137,"",36.583562,136.664258,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/86704/4547eb7012655f9c352eaeb4355da27f.JPG,CC BY,""
292,172014,AA0000000008,石川県金沢市,浅野本町第２児童公園,アサノホンマチダイ２ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市浅野本町2-125,石川県,金沢市,浅野本町,2-125,"",36.584231,136.660683,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/51564/a3b3c1ebc58043ff7142957e4c779370.JPG,CC BY,""
293,172014,AA0000000009,石川県金沢市,浅野本町第３児童公園,アサノホンマチダイ３ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市京町59,石川県,金沢市,京町,59,"",36.584465,136.657661,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/65839/f83861113897683d87142b080645c4e0.JPG,CC BY,""
294,172014,AA0000000010,石川県金沢市,旭町河畔公園,アサヒマチカハンコウエン,"","",1003,"","",172014,"",石川県金沢市旭町1-52,石川県,金沢市,旭町,1-52,"",36.550842,136.687881,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/88994/ef1c99df0bc8817c76a88ff0903a2a43.JPG,CC BY,""
295,172014,AA0000000011,石川県金沢市,旭町中央公園,アサヒマチチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市旭町2-207,石川県,金沢市,旭町,2-207,"",36.553768,136.684001,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/68733/34ef851fdcaa01a4d4abf08f7fff5292.JPG,CC BY,""
296,172014,AA0000000012,石川県金沢市,旭町なかよし公園,アサヒマチナカヨシコウエン,"","",1003,"","",172014,"",石川県金沢市旭町2-8,石川県,金沢市,旭町,2-8,"",36.555601,136.681364,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/63082/56284191bbca4bc4515dad4239b472de.JPG,CC BY,""
297,172014,AA0000000013,石川県金沢市,あすなろ公園,アスナロコウエン,"","",1003,"","",172014,"",石川県金沢市額新町1-31,石川県,金沢市,額新町,1-31,"",36.518045,136.620208,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/47724/946be9a23724be9fc96d2d76ad98807f.JPG,CC BY,""
298,172014,AA0000000014,石川県金沢市,あすなろの森,アスナロノモリ,"","",1003,"","",172014,"",石川県金沢市東力4-90,石川県,金沢市,東力,4-90,"",36.562881,136.623852,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/06065/b5448275741ab88714b249210f57830d.JPG,CC BY,""
299,172014,AA0000000015,石川県金沢市,穴水町児童公園,アナミズマチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市長土塀1-152,石川県,金沢市,長土塀,1-152,"",36.568965,136.648111,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/65333/f68c12884f7e730344b307aa8dc4ed33.JPG,CC BY,""
300,172014,AA0000000016,石川県金沢市,荒屋八幡公園,アラヤヤワタコウエン,"","",1003,"","",172014,"",石川県金沢市荒屋1-96,石川県,金沢市,荒屋,1-96,"",36.616303,136.685232,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/13084/05c215e2f507ba774179c8ff145779d3.JPG,CC BY,""
